日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2002/1/1,999.9,1.5,-2.7,-0.7,-5.7,7.3,×,2.5,1,晴後曇一時雪,晴一時雪
2002/1/2,992.1,0.0,-5.8,-0.8,-11.4,3.9,×,8.7,0,晴,快晴
2002/1/3,987.7,--,-5.4,-0.6,-13.5,6.9,×,8.5,0,晴,晴
2002/1/4,994.6,--,-2.2,1.8,-8.5,5.2,×,8.6,--,晴,晴
2002/1/5,1000.2,0.0,-5.1,1.8,-11.9,5.3,×,6.2,--,晴,晴
2002/1/6,1008.9,--,-2.9,3.1,-9.1,5.3,×,7.1,--,晴,晴
2002/1/7,1018.5,0.0,-2.7,1.4,-8.9,3.1,×,7.3,--,晴後一時曇,曇時々雪
2002/1/8,999.7,16.5,2.4,4.6,0.3,7.3,×,0,--,雨一時みぞれ、霧を伴う,晴時々曇、霧を伴う
2002/1/9,985.5,--,1.0,3.1,-2.4,7.0,×,6.4,--,晴一時曇,晴
2002/1/10,992.6,--,-1.1,0.4,-2.5,12.3,×,8.5,--,晴、大風を伴う,晴
2002/1/11,995.0,0.0,-3.3,1.3,-9.6,4.8,×,1.7,--,曇時々晴,晴一時雪
2002/1/12,1002.8,0.0,-4.3,0.3,-9.2,2.7,×,7.7,--,晴一時雪,晴
2002/1/13,1010.8,0.0,-5.5,-0.9,-11.3,2.3,×,8.0,--,晴後一時雪,曇後晴
2002/1/14,1020.1,--,-5.8,-2.5,-8.8,5.4,×,8.7,--,晴,晴後曇時々雪
2002/1/15,1010.1,4.0,-5.2,-2.2,-8.7,4.0,×,0,6,雪一時曇,曇後晴
2002/1/16,1006.5,0.0,-4.0,-0.9,-8.1,4.2,×,1.5,6,曇時々雪,曇一時雪
2002/1/17,1007.6,--,-6.7,-1.9,-11.9,4.7,×,8.6,6,晴,晴
2002/1/18,1007.9,0.0,-7.4,-0.6,-15.7,3.8,×,5.0,5,晴一時雪,曇後晴
2002/1/19,1015.6,--,-6.6,-3.3,-8.9,5.8,×,6.6,5,晴,晴
2002/1/20,1026.6,--,-8.3,-1.9,-14.9,2.8,×,9.1,5,晴,晴後曇一時雪
2002/1/21,1021.1,4.5,-2.5,2.3,-10.0,6.3,×,0,5,曇後時々雪,雪時々みぞれ、大風を伴う
2002/1/22,995.5,35.5,2.5,5.1,1.1,9.4,×,2.7,5,曇時々雨後晴、霧を伴う,晴
2002/1/23,997.1,--,1.2,2.9,-0.8,9.7,×,8.9,--,快晴,晴
2002/1/24,1003.7,--,-0.1,2.7,-1.9,5.3,×,9.0,--,晴,晴
2002/1/25,1014.8,0.0,-2.3,1.1,-5.2,3.0,×,4.8,--,曇時々晴,曇一時雪後晴
2002/1/26,1021.4,--,-4.4,-0.1,-9.4,3.2,×,9.4,--,晴,晴
2002/1/27,1011.4,5.5,-4.5,-0.7,-9.7,7.8,×,0,5,曇後雪,暴風雪
2002/1/28,989.4,13.0,-1.8,-0.1,-3.4,13.6,×,0,7,曇時々雪、大風を伴う,曇
2002/1/29,1000.0,--,-3.2,-1.1,-5.6,5.4,×,0,2,曇,曇後晴
2002/1/30,1007.4,--,-6.1,-2.3,-11.5,4.6,×,8.5,2,薄曇時々晴,晴
2002/1/31,1012.2,--,-8.5,-2.2,-14.5,3.4,×,8.9,1,晴,晴
