日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2015/1/1,994.6,0.0,-5.0,-2.6,-8.7,6.1,北北東,4.6,8,曇後晴,晴
2015/1/2,998.8,--,-7.1,-0.9,-13.6,3.6,北北東,8.8,8,晴,快晴
2015/1/3,1001.0,--,-8.9,-2.0,-15.4,3.2,北北東,8.7,8,晴,晴
2015/1/4,1006.1,--,-9.7,-1.9,-16.4,3.6,北北東,8.8,8,快晴,快晴
2015/1/5,1011.5,--,-7.5,-0.4,-14.8,3.2,北北東,7.5,8,晴,晴後曇
2015/1/6,994.1,5.0,-0.9,4.8,-10.1,8.6,南南東,0.0,8,雨一時曇、大風を伴う,晴一時雨、大風を伴う
2015/1/7,980.2,--,-2.6,2.3,-5.6,11.9,西,7.1,3,晴後時々曇、大風を伴う,晴一時曇
2015/1/8,989.9,0.0,1.6,4.6,-1.1,7.8,北西,7.2,3,晴後一時曇,曇一時雪
2015/1/9,997.2,0.0,0.5,3.1,-2.9,5.5,西北西,4.4,3,曇一時雪後晴,晴
2015/1/10,993.7,--,-0.9,2.8,-5.0,7.3,西,8.9,3,晴,晴後曇
2015/1/11,996.9,0.0,0.3,3.0,-1.4,5.2,西,4.9,2,晴時々曇,晴一時曇
2015/1/12,1006.2,--,-0.1,1.8,-1.8,6.5,北北西,3.7,2,曇一時晴,晴時々曇
2015/1/13,1016.0,--,-1.4,1.9,-6.1,4.2,北北西,7.3,2,晴一時曇,快晴
2015/1/14,1016.8,--,-3.4,1.7,-9.5,3.1,北東,8.8,2,晴,晴時々曇
2015/1/15,1013.0,0.0,-1.7,1.8,-5.8,3.2,東北東,4.6,2,曇時々雪一時晴,雪時々曇
2015/1/16,1007.3,0.0,-1.1,0.7,-2.8,3.9,北北東,3.4,2,曇一時雪後時々晴,曇時々雪
2015/1/17,993.1,8.5,-2.2,1.5,-6.0,7.7,北北西,0.1,7,雪後時々曇、大風を伴う,晴一時曇、大風を伴う
2015/1/18,1002.7,--,-6.3,-3.5,-10.0,8.8,北北西,9.0,4,晴,晴後一時曇
2015/1/19,1005.3,--,-7.7,-2.5,-13.1,2.7,北北東,1.9,4,曇,晴後曇一時雪
2015/1/20,1009.4,0.0,-6.2,-1.0,-12.3,5.4,北北東,3.8,6,曇一時雪,晴一時薄曇
2015/1/21,1021.4,--,-5.5,0.0,-11.3,3.1,北北東,8.7,6,晴後一時薄曇,薄曇時々晴
2015/1/22,1015.3,4.0,-3.2,1.1,-9.3,4.3,北北東,1.1,10,曇後一時雪,雪
2015/1/23,996.1,9.5,0.2,1.0,-0.5,10.7,北北東,0.0,14,雪,曇後一時雪
2015/1/24,1010.9,0.0,-2.1,0.2,-6.2,7.5,北北西,8.8,7,晴,快晴
2015/1/25,1023.4,--,-4.3,-0.6,-9.6,3.3,南南西,9.4,6,快晴,晴後薄曇
2015/1/26,1021.2,0.0,-3.7,2.1,-11.5,4.3,北北東,1.4,7,曇時々雪,みぞれ一時雨
2015/1/27,1002.5,2.0,2.2,3.6,-0.7,4.8,南南東,0.0,5,霧時々雨,曇一時霧後晴
2015/1/28,1007.0,--,-4.3,-0.6,-8.7,7.3,西,9.1,1,晴,快晴
2015/1/29,1018.0,--,-6.1,-0.8,-14.1,3.6,北北西,9.4,1,快晴,晴時々薄曇
2015/1/30,1018.1,0.0,-4.6,1.1,-11.1,3.3,北北東,5.3,4,曇後時々晴,雪一時曇
2015/1/31,1003.3,8.0,-1.0,0.1,-3.3,10.2,北,0.0,6,雪後時々曇、大風を伴う,雪一時曇、大風を伴う
